HUMAN_ID,gender,year,date,age,region,uniform_top,uniform_bottom,002. height,032. neck_circumference ,041. chest_circumference ,045. waist_circumference ,048. hip_circumference ,084. sittingheight ,122. foot ,125. weight 
21_M_3782,남,2021,603,48,서울/경기/강원,,85M,1713,378,965,895,957,917,247,71
21_M_3783,남,2021,603,47,서울/경기/강원,,85M,1655,399,1057,955,955,871,258,75.8
21_M_3784,남,2021,603,48,서울/경기/강원,,75M,1733,373,1023,715,904,838,240,63.4
21_M_3785,남,2021,603,50,서울/경기/강원,,75M,1808,374,975,774,914,953,276,65.4
21_F_3786,여,2021,604,64,서울/경기/강원,95,90F,1532,331,975,908,940,835,225,62.2
21_F_3787,여,2021,604,62,서울/경기/강원,100,100F,1601,384,1060,950,1018,838,235,74.1
21_F_3788,여,2021,604,60,서울/경기/강원,85XL,80F,1572,344,910,784,963,883,238,61
21_F_3789,여,2021,604,49,서울/경기/강원,80L,70F,1644,326,804,668,836,884,225,46.5
21_F_3790,여,2021,604,57,서울/경기/강원,95,90F,1550,358,944,857,912,945,225,57.7
21_F_3791,여,2021,604,58,서울/경기/강원,95,90F,1595,324,910,863,925,851,235,61.5
21_F_3792,여,2021,604,41,서울/경기/강원,80L,,1588,299,805,639,855,871,225,45.1
21_F_3793,여,2021,604,57,서울/경기/강원,100,105,1540,361,1075,1045,1122,824,233,89.5
21_F_3794,여,2021,604,58,서울/경기/강원,95,90F,1535,330,915,835,967,827,223,58.3
21_F_3795,여,2021,604,59,서울/경기/강원,85XL,80F,1640,321,903,774,988,875,237,61.1
21_F_3796,여,2021,604,67,서울/경기/강원,95,90F,1620,340,910,839,944,887,244,61.8
21_F_3797,여,2021,604,59,서울/경기/강원,80L,80F,1546,300,869,697,867,830,232,48.6
21_F_3798,여,2021,604,52,서울/경기/강원,95,80F,1568,324,940,785,927,866,224,57.2
21_F_3799,여,2021,604,52,서울/경기/강원,80L,80F,1555,322,865,718,885,878,225,52.5
21_F_3800,여,2021,604,56,서울/경기/강원,95,80F,1585,344,890,856,929,880,223,57.7
21_F_3801,여,2021,604,52,서울/경기/강원,95,90F,1631,359,959,875,963,892,232,66
21_F_3802,여,2021,604,55,서울/경기/강원,80L,70F,1540,293,760,627,879,840,218,44.5
21_F_3803,여,2021,604,43,서울/경기/강원,80L,80F,1613,308,864,707,924,894,219,52.6
21_F_3804,여,2021,604,52,서울/경기/강원,80L,70F,1657,317,849,682,872,903,242,50.2
21_F_3805,여,2021,604,51,서울/경기/강원,80L,75F,1584,300,845,705,883,854,230,49.4
21_F_3806,여,2021,604,61,서울/경기/강원,95,90F,1570,338,964,919,998,819,238,64.5
21_F_3807,여,2021,604,46,서울/경기/강원,85XL,90F,1638,341,908,791,956,900,242,62.5
21_F_3808,여,2021,604,57,서울/경기/강원,85XL,90F,1595,320,910,802,954,865,232,57.9
21_F_3809,여,2021,604,48,서울/경기/강원,85XL,80F,1650,333,897,757,985,897,250,63.8
21_F_3810,여,2021,604,56,서울/경기/강원,85XL,80F,1668,309,825,758,955,949,240,57.3
21_F_3811,여,2021,604,66,서울/경기/강원,100,110F,1542,368,1006,1002,1070,838,234,74.9
21_F_3812,여,2021,604,63,서울/경기/강원,80L,80F,1600,300,805,720,873,862,239,48.5
21_M_3813,남,2021,605,56,서울/경기/강원,,95M,1714,388,1026,952,985,951,249,77
21_M_3814,남,2021,605,50,서울/경기/강원,,85M,1708,401,1004,876,978,921,260,73.9
21_M_3815,남,2021,605,52,서울/경기/강원,,85M,1714,371,938,828,915,943,224,62.5
21_M_3816,남,2021,605,45,서울/경기/강원,,95M,1800,395,998,925,995,977,273,77.9
21_M_3817,남,2021,605,56,서울/경기/강원,,95M,1795,399,1028,943,960,960,261,80.2
21_M_3818,남,2021,605,58,서울/경기/강원,,85M,1698,432,1054,941,934,900,247,78.8
21_M_3819,남,2021,605,56,서울/경기/강원,,85M,1610,373,988,927,951,915,237,65.3
21_M_3820,남,2021,605,58,서울/경기/강원,,85M,1630,412,1080,1002,959,884,230,75.3
21_M_3821,남,2021,605,61,서울/경기/강원,,95M,1650,390,1029,958,980,917,239,71.7
21_M_3822,남,2021,605,44,서울/경기/강원,,95M,1740,417,1104,967,1004,946,255,85.3
21_M_3823,남,2021,605,59,서울/경기/강원,,85M,1683,381,1013,863,930,936,242,68.6
21_M_3824,남,2021,605,47,서울/경기/강원,,95M,1685,370,1044,942,1000,918,254,75.8
21_M_3825,남,2021,605,43,서울/경기/강원,,75M,1722,353,953,811,939,943,263,67
21_M_3826,남,2021,605,49,서울/경기/강원,,85M,1786,390,1020,909,989,950,259,74.5
21_M_3827,남,2021,605,44,서울/경기/강원,,85M,1810,386,1024,867,988,967,262,74.8
21_M_3828,남,2021,605,49,서울/경기/강원,,95M,1741,360,1028,915,996,936,244,75.7
21_M_3829,남,2021,605,64,서울/경기/강원,,85M,1765,381,985,884,944,942,263,70.3
21_M_3830,남,2021,605,61,서울/경기/강원,,85M,1585,406,1012,936,936,853,233,68.2
21_M_3831,남,2021,605,59,서울/경기/강원,,95M,1724,400,1023,948,978,949,251,76.8
21_M_3832,남,2021,605,48,서울/경기/강원,,85M,1735,382,933,801,917,916,239,64.2
21_M_3833,남,2021,605,47,서울/경기/강원,,95M,1718,405,1124,979,1063,929,245,88.3
21_M_3834,남,2021,605,46,서울/경기/강원,,85M,1705,369,935,845,943,958,250,67.1
21_M_3835,남,2021,605,50,서울/경기/강원,,85M,1671,368,974,861,933,891,234,67.7
21_M_3836,남,2021,605,57,서울/경기/강원,,75M,1681,362,952,818,917,948,257,66.2
21_M_3837,남,2021,605,49,서울/경기/강원,,95M,1743,413,1055,995,1002,967,258,84.4
21_M_3838,남,2021,605,58,서울/경기/강원,,75M,1766,355,1018,746,957,962,263,66.5
21_M_3839,남,2021,605,50,서울/경기/강원,,85M,1773,385,1020,910,955,946,260,75.4
21_F_3840,여,2021,608,44,서울/경기/강원,80L,70F,1659,289,801,645,859,880,230,47.6
21_F_3841,여,2021,608,44,서울/경기/강원,95,90F,1572,348,977,866,1011,873,223,65.9
21_F_3842,여,2021,608,43,서울/경기/강원,85 XL,80F,1738,319,893,752,948,929,248,60
21_F_3843,여,2021,608,53,서울/경기/강원,85 XL,80F,1575,319,893,766,883,848,225,52
21_F_3844,여,2021,608,49,서울/경기/강원,85 XL,90F,1604,339,922,796,970,873,234,60.2
21_F_3845,여,2021,608,54,서울/경기/강원,85 XL,80F,1614,306,890,753,930,831,237,54.4
21_F_3846,여,2021,608,65,서울/경기/강원,85 XL,80F,1567,333,906,762,947,883,218,56.9
21_F_3847,여,2021,608,52,서울/경기/강원,100,90F,1617,365,1049,940,1066,893,237,77.4
21_F_3848,여,2021,608,49,서울/경기/강원,85 XL,70F,1635,313,879,691,940,899,238,55.8
21_F_3849,여,2021,608,45,서울/경기/강원,85 XL,80F,1678,329,925,760,933,891,246,59.9
21_F_3850,여,2021,608,58,서울/경기/강원,85 XL,80F,1570,328,897,794,950,863,236,58.7
21_F_3851,여,2021,608,57,서울/경기/강원,80 L,80F,1564,313,850,737,871,845,222,49.9
21_F_3852,여,2021,608,48,서울/경기/강원,85 XL,80F,1603,324,872,795,873,874,238,53.9
21_F_3853,여,2021,608,56,서울/경기/강원,85 XL,80F,1562,313,865,756,890,860,214,52
21_F_3854,여,2021,608,52,서울/경기/강원,85 XL,80F,1534,313,871,789,925,852,216,52.4
21_F_3855,여,2021,608,47,서울/경기/강원,95,90F,1605,332,938,908,954,860,231,66.6
21_F_3856,여,2021,608,48,서울/경기/강원,85 XL,80F,1617,324,855,744,993,876,243,59.4
21_F_3857,여,2021,608,49,서울/경기/강원,95,90F,1569,353,664,870,967,875,226,63.5
21_F_3858,여,2021,608,56,서울/경기/강원,85 XL,80F,1506,325,923,823,934,828,222,58.2
21_F_3859,여,2021,608,69,서울/경기/강원,100,100F,1560,351,1000,927,927,853,239,65
21_F_3860,여,2021,608,64,서울/경기/강원,85 XL,80F,1602,331,889,810,970,875,234,57.9
21_F_3861,여,2021,608,52,서울/경기/강원,80 L,70F,1575,308,812,685,914,856,222,50
21_F_3862,여,2021,609,56,서울/경기/강원,100,90F,1512,340,985,935,954,819,228,66.5
21_F_3863,여,2021,609,57,서울/경기/강원,95,80F,1452,305,914,844,894,788,214,52.5
21_F_3864,여,2021,609,53,서울/경기/강원,100,100F,1575,361,995,1010,1036,851,234,74.6
21_F_3865,여,2021,609,51,서울/경기/강원,95,90F,1520,342,900,826,957,859,212,59.2
21_F_3866,여,2021,609,46,서울/경기/강원,100,100F,1701,376,1062,996,1027,931,244,81.9
21_F_3867,여,2021,609,46,서울/경기/강원,80 L,70F,1603,319,800,665,870,885,235,49.4
21_F_3868,여,2021,609,41,서울/경기/강원,100,100F,1623,374,1120,1039,1115,897,245,91.3
21_F_3869,여,2021,609,58,서울/경기/강원,85 XL,80F,1550,322,860,775,864,852,212,48.9
21_F_3870,여,2021,609,62,서울/경기/강원,85 XL,80F,1535,326,890,842,970,851,231,58.3
21_F_3871,여,2021,609,48,서울/경기/강원,95,90F,1640,350,960,863,981,898,238,67
21_F_3872,여,2021,609,52,서울/경기/강원,80 L,80F,1623,298,830,654,904,874,237,50.8
21_F_3873,여,2021,609,56,서울/경기/강원,85 XL,80F,1560,321,929,751,984,872,234,60.5
21_F_3874,여,2021,609,47,서울/경기/강원,90 2XL,80F,1572,311,916,784,908,849,233,57.3
21_F_3875,여,2021,609,52,서울/경기/강원,85 XL,80F,1642,311,849,754,925,884,229,54.9
21_F_3876,여,2021,609,51,서울/경기/강원,80 L,70F,1568,299,780,680,909,857,222,47.9
21_F_3877,여,2021,609,61,서울/경기/강원,85 XL,80F,1457,310,888,805,940,839,207,52
21_F_3878,여,2021,609,66,서울/경기/강원,85 XL,80F,1544,336,890,814,915,845,223,55
21_F_3879,여,2021,609,45,서울/경기/강원,95,80F,1588,340,928,805,920,858,223,59.1
21_F_3880,여,2021,609,40,서울/경기/강원,95,90F,1610,365,1004,885,987,876,234,72.9
21_F_3881,여,2021,609,66,서울/경기/강원,85 XL,80F,1567,325,882,764,906,857,228,51.6
21_F_3882,여,2021,609,58,서울/경기/강원,95,80F,1584,331,905,810,957,875,234,58.4
21_F_3883,여,2021,609,41,서울/경기/강원,85 XL,80F,1675,349,870,735,950,923,248,57.9
21_F_3884,여,2021,609,48,서울/경기/강원,85 XL,70F,1560,320,887,697,895,837,227,51.2
21_F_3885,여,2021,609,51,서울/경기/강원,85 L,70F,1617,317,845,688,932,875,238,54.6
21_F_3886,여,2021,609,42,서울/경기/강원,100,90F,1558,350,1013,846,1013,863,226,68.5
21_F_3887,여,2021,609,55,서울/경기/강원,95,90F,1525,321,946,885,953,822,223,61
21_F_3888,여,2021,609,56,서울/경기/강원,85 XL,80F,1544,311,922,733,954,842,233,56.6
21_F_3889,여,2021,609,48,서울/경기/강원,85 XL,80F,1655,341,915,810,930,900,233,60.5
21_F_3890,여,2021,609,49,서울/경기/강원,85 XL,80F,1474,312,859,797,890,811,216,48.3
21_F_3891,여,2021,610,54,서울/경기/강원,95,90F,1570,338,925,845,983,865,234,62.8
21_F_3892,여,2021,610,53,서울/경기/강원,85 XL,80F,1540,319,930,783,930,860,223,57.1
21_F_3893,여,2021,610,53,서울/경기/강원,95,90F,1581,317,920,819,930,857,234,56
21_F_3894,여,2021,610,50,서울/경기/강원,95,90F,1635,348,950,898,1021,896,240,70.4
21_F_3895,여,2021,610,59,서울/경기/강원,85 XL,80F,1613,333,869,740,908,876,227,52.8
21_F_3896,여,2021,610,53,서울/경기/강원,100,110F,1565,434,1046,1073,1076,843,230,81.9
21_F_3897,여,2021,610,63,서울/경기/강원,80 L,80F,1596,308,850,705,881,875,230,48.7
21_F_3898,여,2021,610,48,서울/경기/강원,80 L,80F,1615,330,885,735,930,852,240,53.1
21_F_3899,여,2021,610,49,서울/경기/강원,85 XL,80F,1665,330,870,770,940,911,247,59
21_F_3900,여,2021,610,46,서울/경기/강원,80 L,70F,1700,303,800,669,906,919,242,55
21_F_3901,여,2021,610,54,서울/경기/강원,80 L,80F,1608,317,851,701,928,860,233,55.2
21_F_3902,여,2021,610,49,서울/경기/강원,85 XL,90F,1594,340,920,820,940,853,226,59.7
21_F_3903,여,2021,610,64,서울/경기/강원,95,80F,1540,346,897,827,912,825,226,57
21_F_3904,여,2021,610,66,서울/경기/강원,85 XL,80F,1460,313,872,794,953,797,218,52.2
21_F_3905,여,2021,610,54,서울/경기/강원,85 XL,80F,1527,322,890,742,908,839,228,51.6
21_F_3906,여,2021,610,56,서울/경기/강원,80 L,70F,1523,313,790,623,866,842,220,44.7
21_F_3907,여,2021,610,44,서울/경기/강원,95,90F,1634,321,938,831,1024,912,232,67.6
21_F_3908,여,2021,610,49,서울/경기/강원,85 XL,80F,1630,323,910,736,922,868,233,56.3
21_F_3909,여,2021,610,53,서울/경기/강원,100,100F,1523,376,1070,987,972,874,223,71.8
21_F_3910,여,2021,610,62,서울/경기/강원,100,100F,1583,363,982,903,970,876,226,67.8
21_F_3911,여,2021,610,53,서울/경기/강원,95,90F,1647,372,990,869,995,893,236,70.9
21_F_3912,여,2021,610,49,서울/경기/강원,95,90F,1580,362,940,910,1062,863,233,71.5
21_F_3913,여,2021,610,65,서울/경기/강원,85 XL,80F,1543,329,865,773,895,859,223,52
21_F_3914,여,2021,610,44,서울/경기/강원,85 XL,80F,1578,326,891,757,900,846,236,53.7
21_F_3915,여,2021,610,49,서울/경기/강원,80 L,70F,1593,290,775,618,848,873,230,45.1
21_F_3916,여,2021,610,61,서울/경기/강원,85 XL,90F,1585,335,907,816,927,853,240,57.4
21_F_3917,여,2021,611,47,서울/경기/강원,85 XL,80F,1656,324,851,719,977,920,229,56.7
21_F_3918,여,2021,611,48,서울/경기/강원,85 XL,80F,1593,320,863,735,932,858,244,55.6
21_F_3919,여,2021,611,44,서울/경기/강원,85 XL,80F,1678,337,904,794,972,925,248,63.2
21_F_3920,여,2021,611,50,서울/경기/강원,85 XL,90F,1612,325,947,823,959,883,242,60.4
21_F_3921,여,2021,611,60,서울/경기/강원,80 L,80F,1548,317,816,670,929,855,230,50.2
21_F_3922,여,2021,611,46,서울/경기/강원,95,80F,1630,328,903,773,981,897,238,60.8
21_F_3923,여,2021,611,52,서울/경기/강원,95,100F,1520,363,1000,1007,934,840,215,67.1
21_F_3924,여,2021,611,51,서울/경기/강원,80 L,70F,1573,314,859,705,890,824,238,51.8
21_F_3925,여,2021,611,52,서울/경기/강원,80 L,80F,1552,323,842,740,954,880,235,53.4
21_F_3926,여,2021,611,47,서울/경기/강원,85 XL,80F,1535,329,905,738,925,842,218,53.3
21_F_3927,여,2021,611,53,서울/경기/강원,85 XL,80F,1575,315,893,766,903,866,227,53.1
21_F_3928,여,2021,611,62,서울/경기/강원,100,100F,1613,342,985,906,1057,866,229,76.3
21_F_3929,여,2021,611,49,서울/경기/강원,100,90F,1560,371,1000,886,1002,861,231,68.5
21_F_3930,여,2021,611,53,서울/경기/강원,95,90F,1511,334,913,857,975,798,223,54.4
21_F_3931,여,2021,611,44,서울/경기/강원,80 L,80F,1631,298,865,720,941,901,228,55.8
21_F_3932,여,2021,611,67,서울/경기/강원,95,80F,1512,326,883,855,930,844,228,54.6
21_F_3933,여,2021,611,65,서울/경기/강원,85 XL,80F,1548,322,890,782,913,822,236,53.9
21_F_3934,여,2021,611,44,서울/경기/강원,85 XL,90F,1616,327,890,795,951,875,247,61.1
21_F_3935,여,2021,611,53,서울/경기/강원,95,90F,1595,322,930,843,954,839,233,60.1
21_F_3936,여,2021,611,49,서울/경기/강원,100,100F,1616,375,1103,1140,1143,871,234,90.3
21_F_3937,여,2021,611,55,서울/경기/강원,80 2XL,80F,1547,326,930,821,983,832,230,60
21_F_3938,여,2021,611,49,서울/경기/강원,85 XL,80F,1535,328,898,790,935,842,227,55.8
21_F_3939,여,2021,611,64,서울/경기/강원,95,90F,1527,352,937,839,941,846,219,58.9
21_F_3940,여,2021,611,50,서울/경기/강원,85 XL,80F,1610,317,848,778,862,866,238,50.3
21_F_3941,여,2021,611,66,서울/경기/강원,95,90F,1542,329,919,850,907,826,233,56.3
21_F_3942,여,2021,612,61,서울/경기/강원,80 L,70F,1639,302,815,708,916,875,240,53.1
21_F_3943,여,2021,612,54,서울/경기/강원,80 L,70F,1631,302,806,695,888,881,235,50.2
21_F_3944,여,2021,612,60,서울/경기/강원,95,90F,1617,353,892,928,1013,865,238,71.1
21_F_3945,여,2021,612,42,서울/경기/강원,80 L,80F,1644,315,825,705,914,891,234,50.9
21_F_3946,여,2021,612,54,서울/경기/강원,95,90F,1680,322,893,801,934,904,249,62
21_F_3947,여,2021,612,56,서울/경기/강원,95,90F,1542,335,945,863,961,835,228,61.8
21_F_3948,여,2021,612,68,서울/경기/강원,80 L,80F,1516,324,888,764,845,819,230,47.8
21_F_3949,여,2021,612,52,서울/경기/강원,95,90F,1525,334,965,888,920,804,224,62.7
21_F_3950,여,2021,612,55,서울/경기/강원,85 XL,80F,1556,319,918,800,900,841,244,56.7
21_F_3951,여,2021,612,44,서울/경기/강원,90 2XL,80F,1641,356,935,803,934,888,231,60.8
21_F_3952,여,2021,612,48,서울/경기/강원,90 2XL,90F,1631,325,923,815,1035,899,242,67.2
21_F_3953,여,2021,612,48,서울/경기/강원,90 2XL,80F,1632,331,919,778,970,872,230,63.4
21_F_3954,여,2021,612,49,서울/경기/강원,80 L,70F,1608,291,767,632,813,865,231,41.4
21_F_3955,여,2021,612,51,서울/경기/강원,80 L,70F,1691,301,786,624,873,918,225,48.6
21_F_3956,여,2021,612,43,서울/경기/강원,85 XL,90F,1650,322,894,790,959,891,240,61.2
21_F_3957,여,2021,612,57,서울/경기/강원,85 XL,80F,1565,332,885,816,888,840,230,55.2
21_F_3958,여,2021,612,47,서울/경기/강원,85 XL,80F,1582,308,875,743,972,844,221,56
21_F_3959,여,2021,612,50,서울/경기/강원,95,90F,1548,349,980,848,898,829,228,62.2
21_F_3960,여,2021,612,51,서울/경기/강원,100,100F,1564,359,986,953,980,886,224,69.5
21_F_3961,여,2021,612,42,서울/경기/강원,95,90F,1606,367,990,894,998,882,232,70.3
21_F_3962,여,2021,612,48,서울/경기/강원,100,100F,1633,397,1070,1028,950,868,238,73.3
21_F_3963,여,2021,612,51,서울/경기/강원,95,90F,1547,335,884,818,937,836,214,57.3
21_F_3964,여,2021,612,46,서울/경기/강원,100,90F,1543,357,995,956,1014,854,223,71.3
21_F_3965,여,2021,612,48,서울/경기/강원,95,90F,1683,352,980,878,1016,915,235,76.2
21_F_3966,여,2021,615,42,서울/경기/강원,85 XL,80F,1600,335,921,740,1030,882,233,61.4
21_F_3967,여,2021,615,42,서울/경기/강원,80 L,70F,1587,312,803,729,853,849,236,47.6
21_F_3968,여,2021,615,42,서울/경기/강원,80 L,70F,1570,302,775,639,835,868,222,43.2
21_F_3969,여,2021,615,42,서울/경기/강원,100,100F,1610,369,1072,928,1023,865,240,76.2
21_F_3970,여,2021,615,66,서울/경기/강원,85 XL,80F,1600,320,860,774,954,875,237,58.7
21_F_3971,여,2021,615,67,서울/경기/강원,95,80F,1536,319,920,814,901,837,215,56.2
21_F_3972,여,2021,615,69,서울/경기/강원,95,90F,1538,345,927,907,912,821,222,60.3
21_F_3973,여,2021,615,66,서울/경기/강원,95,90F,1620,322,898,833,952,877,238,64.7
21_F_3974,여,2021,615,64,서울/경기/강원,95,90F,1595,346,935,823,1011,861,242,64.1
21_F_3975,여,2021,615,68,서울/경기/강원,80 L,80F,1400,315,819,712,820,786,201,42.3
21_M_3976,남,2021,615,63,서울/경기/강원,,85M,1676,388,994,901,915,901,249,67.2
21_M_3977,남,2021,615,60,서울/경기/강원,,95M,1723,416,1076,1033,1073,949,257,90.4
21_M_3978,남,2021,615,61,서울/경기/강원,,85M,1730,381,960,853,933,926,244,67.9
21_M_3979,남,2021,615,68,서울/경기/강원,,85M,1695,388,968,942,945,902,260,68.6
21_M_3980,남,2021,615,58,서울/경기/강원,,85M,1742,417,1073,978,997,952,250,80.8
21_M_3981,남,2021,615,64,서울/경기/강원,,85M,1640,382,944,863,927,874,234,65.6
21_M_3982,남,2021,615,56,서울/경기/강원,,85M,1620,391,994,850,898,858,248,62.4
21_M_3983,남,2021,615,69,서울/경기/강원,,75M,1637,371,893,760,868,881,219,58.4
21_F_3984,여,2021,616,67,서울/경기/강원,85,80F,1517,305,874,765,938,835,231,51.2
21_F_3985,여,2021,616,66,서울/경기/강원,85,80F,1524,319,838,708,900,868,221,48.9
21_F_3986,여,2021,616,67,서울/경기/강원,85,80F,1535,314,790,742,859,836,220,46.4
21_F_3987,여,2021,616,67,서울/경기/강원,85,80F,1565,315,824,754,891,844,235,51.9
21_F_3988,여,2021,616,67,서울/경기/강원,95,90F,1585,350,966,924,989,856,238,67
21_F_3989,여,2021,616,68,서울/경기/강원,90,80F,1522,330,882,815,917,822,223,53.8
21_F_3990,여,2021,616,67,서울/경기/강원,90,80F,1645,328,873,789,888,878,241,56.7
21_F_3991,여,2021,616,69,서울/경기/강원,90,80F,1700,340,875,769,903,894,248,57.3
21_F_3992,여,2021,616,65,서울/경기/강원,100,90F,1568,341,957,915,976,833,238,68
21_F_3993,여,2021,616,64,서울/경기/강원,95,80F,1513,351,988,871,926,844,221,62.4
21_F_3994,여,2021,616,66,서울/경기/강원,100,90F,1540,334,957,915,885,824,235,58.9
21_F_3995,여,2021,616,66,서울/경기/강원,100,100F,1520,358,999,1030,1097,821,231,74.3
21_F_3996,여,2021,616,66,서울/경기/강원,95,80F,1576,335,943,858,925,857,218,59.8
21_F_3997,여,2021,616,69,서울/경기/강원,95,80F,1572,331,955,839,927,865,238,60.6
21_F_3998,여,2021,616,68,서울/경기/강원,90,80F,1573,323,856,807,893,863,238,53.6
21_M_3999,남,2021,617,47,서울/경기/강원,,75M,1780,369,941,800,924,933,260,64.5
21_M_4000,남,2021,617,63,서울/경기/강원,,75M,1650,362,920,816,897,895,245,60.6
21_M_4001,남,2021,617,57,서울/경기/강원,,85M,1635,378,989,844,926,904,252,67.9
21_M_4002,남,2021,617,67,서울/경기/강원,,85M,1666,413,1008,882,923,933,250,70.2
21_M_4003,남,2021,617,67,서울/경기/강원,,85M,1823,377,920,895,975,963,263,73.2
21_F_4004,여,2021,618,67,서울/경기/강원,85,70F,1610,307,843,712,890,878,223,48.6
21_F_4005,여,2021,618,67,서울/경기/강원,90,80F,1563,319,899,791,938,830,233,53.3
21_F_4006,여,2021,618,66,서울/경기/강원,90,90F,1517,344,899,800,920,840,226,53.6
21_F_4007,여,2021,618,67,서울/경기/강원,95,80F,1558,338,927,826,902,840,240,56
21_F_4008,여,2021,618,67,서울/경기/강원,90,80F,1556,335,902,824,893,865,233,55.3
21_F_4009,여,2021,618,69,서울/경기/강원,95,90F,1520,339,957,828,890,832,222,56.6
21_F_4010,여,2021,618,66,서울/경기/강원,80,70F,1546,303,775,681,852,839,226,44.6
21_F_4011,여,2021,618,66,서울/경기/강원,95,80F,1540,335,904,856,878,835,230,55
21_F_4012,여,2021,618,65,서울/경기/강원,95,90F,1585,343,927,859,908,854,228,61.1
21_F_4013,여,2021,618,69,서울/경기/강원,100,90F,1546,366,966,936,950,857,229,63.3
21_F_4014,여,2021,618,67,서울/경기/강원,90,90F,1581,320,884,824,916,854,245,54.7
21_F_4015,여,2021,618,66,서울/경기/강원,90,80F,1502,313,896,805,920,839,229,54.1
21_F_4016,여,2021,618,65,서울/경기/강원,100,90F,1517,360,1000,998,996,807,225,65
21_F_4017,여,2021,618,66,서울/경기/강원,100,100F,1514,419,1036,1040,1047,840,228,78.6
21_M_4018,남,2021,619,51,서울/경기/강원,,105,1703,414,1111,1053,1064,932,244,91.4
21_M_4019,남,2021,619,57,서울/경기/강원,,85M,1726,412,1023,907,1002,956,236,78.2
21_M_4020,남,2021,619,54,서울/경기/강원,,85M,1743,380,932,855,906,928,239,65
21_M_4021,남,2021,619,44,서울/경기/강원,,85M,1787,400,1015,890,979,952,253,78
21_M_4022,남,2021,619,52,서울/경기/강원,,95M,1680,413,1007,942,1002,916,247,77.4
21_M_4023,남,2021,619,45,서울/경기/강원,,75M,1738,355,893,709,892,952,242,54.9
21_M_4024,남,2021,619,61,서울/경기/강원,,85M,1633,364,932,830,909,890,243,60.2
21_M_4025,남,2021,619,58,서울/경기/강원,,85M,1685,384,960,834,930,922,249,65.4
21_M_4026,남,2021,619,57,서울/경기/강원,,95M,1655,409,1013,915,958,919,227,71.1
21_F_4027,여,2021,619,66,서울/경기/강원,90,80F,1627,308,875,774,880,852,232,53
21_F_4028,여,2021,619,67,서울/경기/강원,95,90F,1548,361,888,909,960,860,219,63.9
21_F_4029,여,2021,619,65,서울/경기/강원,100,100F,1525,388,1045,1084,1115,824,230,77.9
21_F_4030,여,2021,619,65,서울/경기/강원,95,80F,1580,335,924,805,955,855,226,59.7
21_F_4031,여,2021,619,65,서울/경기/강원,100,90F,1535,348,948,865,900,845,234,58
21_F_4032,여,2021,619,66,서울/경기/강원,95,80F,1540,325,918,814,885,837,225,52.5
21_F_4033,여,2021,619,67,서울/경기/강원,100,90F,1486,341,960,900,861,824,215,54.1
21_F_4034,여,2021,619,66,서울/경기/강원,95,80F,1540,316,870,806,913,830,235,52.2
21_F_4035,여,2021,619,66,서울/경기/강원,90,80F,1520,320,842,800,873,799,229,50.3
21_F_4036,여,2021,619,65,서울/경기/강원,95,80F,1516,310,872,777,889,804,223,50.8
21_F_4037,여,2021,619,68,서울/경기/강원,90,80F,1500,323,859,846,920,804,227,54.7
21_F_4038,여,2021,619,66,서울/경기/강원,100,90F,1576,373,1028,988,977,837,240,69.3
21_F_4039,여,2021,619,65,서울/경기/강원,100,100F,1570,354,990,920,1023,830,226,68.2
21_F_4040,여,2021,619,66,서울/경기/강원,90,80F,1421,354,888,811,906,806,210,52.3
21_F_4041,여,2021,622,55,서울/경기/강원,85,70F,1550,299,842,735,892,826,221,50
21_F_4042,여,2021,622,41,서울/경기/강원,80,70F,1612,300,835,673,870,896,235,50.2
21_F_4043,여,2021,622,44,서울/경기/강원,95,90F,1590,336,973,861,990,877,223,66
21_F_4044,여,2021,622,47,서울/경기/강원,100,100F,1620,379,1027,941,1070,874,233,80
21_F_4045,여,2021,622,48,서울/경기/강원,85,80F,1621,323,835,714,888,888,221,52.4
21_F_4046,여,2021,622,63,서울/경기/강원,95,90F,1530,326,930,846,921,834,233,58.1
21_F_4047,여,2021,622,62,서울/경기/강원,95,90F,1483,362,978,950,979,802,215,64.1
21_F_4048,여,2021,622,64,서울/경기/강원,100,90F,1550,387,1002,924,942,859,233,65.1
21_F_4049,여,2021,622,58,서울/경기/강원,90,90F,1525,313,880,792,953,833,223,55.1
21_F_4050,여,2021,622,45,서울/경기/강원,95,90F,1575,348,972,817,974,873,231,64.3
21_F_4051,여,2021,622,51,서울/경기/강원,90,80F,1605,312,864,763,930,883,223,55.9
21_F_4052,여,2021,622,52,서울/경기/강원,90,80F,1554,332,885,759,924,854,228,53.1
21_F_4053,여,2021,622,44,서울/경기/강원,90,80F,1591,320,901,802,943,847,214,59.4
21_F_4054,여,2021,622,54,서울/경기/강원,90,80F,1590,336,918,828,902,855,217,56.1
21_F_4055,여,2021,622,62,서울/경기/강원,85,70F,1570,312,863,744,902,830,225,52.4
21_F_4056,여,2021,622,52,서울/경기/강원,90,80F,1594,329,887,795,944,872,236,59.2
21_F_4057,여,2021,622,46,서울/경기/강원,95,80F,1625,325,945,807,985,883,241,64.4
21_F_4058,여,2021,622,58,서울/경기/강원,90,80F,1584,311,865,767,918,857,230,53.1
21_F_4059,여,2021,622,57,서울/경기/강원,90,80F,1645,321,867,775,1002,898,245,62.5
21_F_4060,여,2021,622,57,서울/경기/강원,95,80F,1556,357,945,815,906,867,228,56.7
